UMTS,262,2,776,165687,0,13.3501,52.497437,1000,122,1,1282672189,1300710072,0
UMTS,262,2,801,211235,0,13.324146,52.520931,8752,228,1,1282719031,1301544792,0
UMTS,262,2,801,211234,0,13.324398,52.521187,8755,199,1,1282719031,1301544792,0
UMTS,262,2,801,211233,0,13.324413,52.521143,8758,218,1,1282719031,1301544792,0
UMTS,262,2,801,87958,0,13.324344,52.521091,8756,225,1,1282719031,1301544792,0
GSM,262,2,801,642,0,13.324313,52.520953,8761,221,1,1282719031,1301544792,0
UMTS,262,2,801,88435,0,13.324291,52.521062,8754,253,1,1282719031,1301544792,0
UMTS,262,2,801,82946,0,13.324621,52.521555,8751,104,1,1282719031,1301544792,0
UMTS,262,2,801,231713,0,13.32357,52.520738,8726,227,1,1282719031,1301544792,0
UMTS,262,2,801,87953,0,13.324791,52.521398,1000,41,1,1282719031,1301476025,0
GSM,262,2,801,641,0,13.323076,52.521854,8642,75,1,1282719031,1300243240,0
UMTS,262,2,801,87954,0,13.324341,52.521304,8745,182,1,1282719031,1301544792,0
UMTS,262,2,801,86374,0,13.323888,52.520868,8739,176,1,1282719031,1301544109,0
GSM,262,2,801,646,0,13.3241,52.520849,8753,198,1,1282719031,1300625737,0
UMTS,262,2,801,86370,0,13.322729,52.521673,8629,70,1,1282719031,1301544109,0
GSM,262,2,801,645,0,13.320877,52.521732,8514,73,1,1282719031,1300796207,0
GSM,262,2,776,865,0,13.349837,52.497713,1000,119,1,1282758701,1300710809,0
UMTS,262,3,1107,333651,0,13.349098,52.497482,1000,61,1,1282758701,1300710809,0
GSM,262,2,776,866,0,13.349878,52.497359,1000,178,1,1282758701,1300710809,0
UMTS,262,2,801,66883,0,13.349741,52.497695,1000,97,1,1282758701,1300710809,0
UMTS,262,2,776,223009,0,13.349841,52.497446,1000,113,1,1282758701,1299860879,0
UMTS,262,2,776,66386,0,13.349386,52.497366,1000,177,1,1282758701,1301575275,0
GSM,262,2,776,1841,0,13.349442,52.497409,1000,131,1,1282758701,1300710072,0
UMTS,262,3,1107,102691,0,13.349648,52.497372,1000,175,1,1282758701,1300451883,0
UMTS,262,3,1107,102771,0,13.349553,52.497383,1000,69,1,1282758701,1300451883,0
UMTS,262,2,801,165398,0,13.349175,52.497214,3328,138,1,1282758701,1300710809,0
UMTS,262,2,801,66882,0,13.351031,52.497815,1000,33,1,1282758701,1300710072,0
UMTS,262,3,1107,333683,0,13.346329,52.498398,1000,6,1,1282758701,1296044624,0
UMTS,262,2,776,165685,0,13.350885,52.498356,2800,44,1,1282758701,1300710809,0
UMTS,262,2,801,67729,0,13.354109,52.506638,1860,3,1,1282758701,1289479372,0
UMTS,262,2,801,165393,0,13.349221,52.49758,1000,141,1,1282892562,1300710809,0
UMTS,262,2,801,165394,0,13.348917,52.497561,1000,87,1,1282892562,1300451883,0
UMTS,262,2,776,165378,0,13.349468,52.497188,1000,14,1,1282892562,1295956960,0
UMTS,262,2,776,165669,0,13.349656,52.497492,1000,149,1,1282892562,1300710809,0
UMTS,262,2,801,82947,0,13.323729,52.52148,8700,116,1,1282897033,1299547144,0
UMTS,262,2,801,231714,0,13.32424,52.520258,1002,118,1,1282897033,1301544792,0
UMTS,262,2,801,87957,0,13.323655,52.521362,8701,139,1,1282897033,1301544792,0
UMTS,262,2,801,87959,0,13.323203,52.520836,8699,200,1,1282897033,1301544792,0
UMTS,262,2,801,65859,0,13.324363,52.520953,8764,221,1,1282898293,1301544792,0
UMTS,262,2,801,231697,0,13.321595,52.520608,8612,87,1,1282898293,1301544109,0
UMTS,262,2,801,87955,0,13.321209,52.520896,8575,82,1,1282898293,1300243376,0
UMTS,262,2,801,86311,0,13.324469,52.520658,3826,121,1,1282898293,1300625737,0
UMTS,262,2,801,66705,0,13.322748,52.521101,4033,111,1,1282930070,1299756686,0
UMTS,262,2,801,66706,0,13.322337,52.517597,1826,17,1,1282930070,1301544792,0
GSM,262,2,801,849,0,13.313367,52.510823,2159,7,1,1282930070,1297738118,0
UMTS,262,2,801,86375,0,13.312574,52.52007,3047,38,1,1282930070,1300796207,0
UMTS,262,2,801,67639,0,13.345643,52.499919,2735,62,1,1282931091,1300451883,0
UMTS,262,2,776,200801,0,13.346634,52.497635,1000,9,1,1283188550,1295686041,0
UMTS,262,3,1107,413763,0,13.349608,52.497288,1419,85,1,1283188550,1300710072,0
UMTS,262,2,801,65877,0,13.348434,52.498947,1000,15,1,1283188550,1300709817,0
UMTS,262,2,801,65873,0,13.345299,52.500916,1000,4,1,1283188550,1300710072,0
UMTS,262,3,1107,284435,0,13.351479,52.497182,1000,32,1,1283233861,1299906422,0
UMTS,262,2,801,163925,0,13.348503,52.499542,1000,12,1,1283233861,1300710072,0
UMTS,262,3,1075,77955,0,13.349649,52.497274,1417,79,1,1283273200,1299154508,0
UMTS,262,2,776,165683,0,13.350298,52.497248,1000,82,1,1283273200,1301575275,0
UMTS,262,2,801,164742,0,13.349075,52.497292,1000,36,1,1283273200,1299154508,0
GSM,262,2,801,853,0,13.325171,52.506287,5491,44,1,1283356949,1300612987,0
GSM,262,2,803,8291,0,13.24333190918,52.64030456543,1000,1,1,1283358750,1283338900,0
GSM,262,2,803,8290,0,13.24333190918,52.64030456543,1000,1,1,1283358750,1283338900,0
UMTS,262,3,1139,84019,0,13.24333190918,52.64030456543,1000,1,1,1283358750,1283338900,0
GSM,262,2,803,8289,0,13.24333190918,52.64030456543,1000,1,1,1283358750,1283338900,0
GSM,262,3,1139,21651,0,13.24333190918,52.64030456543,1000,1,1,1283358750,1283338900,0
UMTS,262,3,1139,84035,0,13.271759,52.592246,8779,3,1,1283358750,1288342092,0
UMTS,262,3,1139,103235,0,13.24333190918,52.64030456543,1000,1,1,1283358750,1283338900,0
UMTS,262,3,1139,75843,0,12.938461303711,52.726821899414,1000,1,1,1283359860,1283340018,0
GSM,262,2,769,10515,0,12.938461303711,52.726821899414,1000,1,1,1283359860,1283340018,0
UMTS,262,3,1139,75811,0,12.938461303711,52.726821899414,1000,1,1,1283359860,1283340018,0
GSM,260,2,58703,48771,0,21.624526977539,51.449661254883,1000,1,1,1458554573,1451225006,0
GSM,262,2,769,10513,0,12.938461303711,52.726821899414,1000,1,1,1283359860,1283340018,0
UMTS,262,3,1139,300659,0,12.938461303711,52.726821899414,1000,1,1,1283359860,1283340018,0
UMTS,262,3,1139,75827,0,12.938461303711,52.726821899414,1000,1,1,1283359860,1283340018,0
UMTS,262,3,1809,79441,0,12.589645385742,53.009719848633,1000,1,1,1283362081,1283342257,0
UMTS,262,3,1825,223617,0,12.589645385742,53.009719848633,1000,1,1,1283362081,1283342257,0
GSM,262,2,769,38672,0,12.589645385742,53.009719848633,1000,1,1,1283362081,1283342257,0
UMTS,262,3,1809,152193,0,12.589645385742,53.009719848633,1000,1,1,1283362081,1283342257,0
UMTS,262,2,769,95058,0,12.589645385742,53.009719848633,1000,1,1,1283362081,1283342257,0
UMTS,262,3,1809,152177,0,12.589645385742,53.009719848633,1000,1,1,1283362081,1283342257,0
UMTS,262,3,1809,79457,0,12.589645385742,53.009719848633,1000,1,1,1283362081,1283342257,0
UMTS,262,3,1809,229937,0,12.073287963867,53.285751342773,1000,1,1,1283364121,1283344278,0
GSM,262,2,903,24865,0,12.073287963867,53.285751342773,1000,1,1,1283364121,1283344278,0
UMTS,262,3,769,92481,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,2,903,161618,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,3,769,92465,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,3,769,87841,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,2,903,219203,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,3,769,145665,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,3,769,92449,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,2,903,161617,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,3,593,99905,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,2,903,337729,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,3,769,296209,0,11.731338500977,53.368148803711,1000,1,1,1283365051,1283345227,0
UMTS,262,2,1033,86594,0,10.340194702148,53.797988891602,1000,1,1,1283369102,1283349282,0
UMTS,262,3,1377,149297,0,10.340194702148,53.797988891602,1000,1,1,1283369102,1283349282,0
UMTS,262,3,1377,206209,0,10.340194702148,53.797988891602,1000,1,1,1283369102,1283349282,0
UMTS,262,3,1377,210033,0,10.340194702148,53.797988891602,1000,1,1,1283369102,1283349282,0
UMTS,262,3,1377,149313,0,10.340194702148,53.797988891602,1000,1,1,1283369102,1283349282,0
UMTS,262,2,1033,132248,0,10.340194702148,53.797988891602,1000,1,1,1283369102,1283349282,0
UMTS,262,3,817,403585,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,403601,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,2,1105,137265,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,222273,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,291713,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
GSM,262,2,1105,22310,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,92561,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,2,1105,204903,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,353665,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
GSM,262,3,817,14337,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,222257,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,403713,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,2,1105,204898,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,210257,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,2,1105,82744,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,2,1105,137267,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,2,1105,204902,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,3,817,202497,0,9.9803924560547,54.089126586914,1000,1,1,1283409553,1283389675,0
UMTS,262,2,801,83345,0,13.322787,52.512981,1000,7,1,1283442531,1300625737,0
UMTS,262,2,801,163973,0,13.324906,52.513229,1536,30,1,1283442531,1300625737,0
UMTS,262,2,801,65858,0,13.325653,52.5177,1362,18,1,1283442531,1300625737,0
UMTS,262,2,801,66674,0,13.324107,52.512089,1203,11,1,1283442531,1300625737,0
UMTS,262,2,801,231698,0,13.320074,52.518203,1000,34,1,1283442531,1301544792,0
UMTS,262,2,801,143650,0,13.327561,52.508011,1000,3,1,1283442531,1297217841,0
UMTS,262,2,801,211329,0,13.315659,52.515335,1000,6,1,1283442531,1299756431,0
GSM,262,3,1107,547,0,13.348261,52.497514,1464,86,1,1283443851,1298547979,0
GSM,262,3,1107,387,0,13.348671,52.497418,1493,85,1,1283443851,1300710809,0
UMTS,262,2,801,165399,0,13.34677,52.498169,1351,28,1,1283443851,1298387518,0
UMTS,262,2,801,164741,0,13.346407,52.498424,1848,35,1,1283443851,1298387518,0
UMTS,262,2,792,83250,0,13.416367,52.529755,1000,2,1,1283768949,1299412594,0
GSM,262,3,643,8579,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
GSM,262,3,643,8531,0,13.416366577148,52.527694702148,1000,1,1,1283768949,1283749082,0
UMTS,262,2,792,83251,0,13.416367,52.529755,1000,2,1,1283768949,1299412537,0
GSM,262,3,643,8515,0,13.416366577148,52.527694702148,1000,1,1,1283768949,1283749082,0
UMTS,262,2,792,83249,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,2,801,201009,0,13.416366577148,52.527694702148,1000,1,1,1283768949,1283749082,0
GSM,262,3,643,8595,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,3,643,229443,0,13.416366577148,52.527694702148,1000,1,1,1283768949,1283749082,0
UMTS,262,2,801,209681,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,2,801,82821,0,13.416366577148,52.527694702148,1000,1,1,1283768949,1283749082,0
UMTS,262,2,792,168723,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,3,595,399507,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
GSM,262,3,643,1075,0,13.396223,52.517625,1764,3,1,1283768949,1301379884,0
UMTS,262,2,792,83062,0,13.416366577148,52.527694702148,1000,1,1,1283768949,1283749082,0
UMTS,262,3,643,403459,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,3,595,356451,0,13.416367,52.529755,1000,2,1,1283768949,1299412594,0
UMTS,262,3,643,398083,0,13.416367,52.529755,1000,2,1,1283768949,1299412537,0
GSM,262,3,643,18067,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,2,801,82822,0,13.401258,52.520143,1323,2,1,1283768949,1301379834,0
UMTS,262,2,801,71441,0,13.41774,52.518539,1022,3,1,1283768949,1286532276,0
UMTS,262,2,801,209525,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,3,643,398147,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,3,643,397971,0,13.416367,52.530785,1000,4,1,1283768949,1299412594,0
UMTS,262,2,792,83063,0,13.416367,52.530441,1000,3,1,1283768949,1299412594,0
UMTS,262,2,801,209527,0,13.416367,52.529755,1000,2,1,1283768949,1299412331,0
UMTS,262,2,801,209526,0,13.416366577148,52.527694702148,1000,1,1,1283768949,1283749082,0
UMTS,262,2,801,71558,0,13.416366577148,52.527694702148,1000,1,1,1283768949,1283749082,0
UMTS,262,3,1107,295171,0,13.340109,52.499098,1000,17,1,1283868414,1298387518,0
UMTS,262,2,801,84017,0,13.328934,52.500229,1000,3,1,1283868414,1289817424,0
UMTS,262,2,801,163974,0,13.33759,52.499231,1000,11,1,1283868414,1295529678,0
GSM,262,3,1107,579,0,13.329506,52.500916,1000,8,1,1283868414,1289817424,0
UMTS,262,2,801,163970,0,13.328018,52.500687,1000,6,1,1283868414,1289817424,0
UMTS,262,2,801,163969,0,13.328084,52.500817,1000,7,1,1283868414,1289817424,0
UMTS,262,2,801,165395,0,13.339691,52.500229,1000,6,1,1283868414,1300451883,0
UMTS,262,3,1107,276787,0,13.346891,52.497763,1406,44,1,1283868414,1300710809,0
UMTS,262,2,801,66354,0,13.338776,52.498856,1000,8,1,1283868414,1291206245,0
UMTS,262,2,801,164737,0,13.342896,52.499168,1697,22,1,1283868414,1298395217,0
UMTS,262,2,801,164739,0,13.332595825195,52.500228881836,1000,1,1,1283868414,1283848614,0
UMTS,262,3,1107,276835,0,13.339587,52.499605,1000,11,1,1283868414,1298293003,0
UMTS,262,2,801,163975,0,13.328018,52.500687,1000,6,1,1283868414,1289817424,0
UMTS,262,2,801,67634,0,13.348948,52.497578,1000,43,1,1283873665,1300451883,0
GSM,262,3,1107,403,0,13.331222,52.501145,1000,3,1,1283873665,1289817173,0
UMTS,262,2,801,65878,0,13.34221,52.504349,2145,7,1,1283873665,1300710072,0
UMTS,262,3,1075,136563,0,13.321609,52.507554,1460,3,1,1283873665,1297996571,0
UMTS,262,2,801,81954,0,13.334656,52.503662,1000,2,1,1283873665,1289650749,0
UMTS,262,2,801,66642,0,13.329064,52.501014,1000,7,1,1283873665,1289817424,0
UMTS,262,2,801,67637,0,13.337138,52.515283,2221,26,1,1283873665,1297995464,0
UMTS,262,2,801,67633,0,13.338089,52.507782,1000,2,1,1283873665,1287138160,0
UMTS,262,2,801,67635,0,13.345642,52.498856,1000,2,1,1283873665,1300451883,0
GSM,262,3,1075,17267,0,13.332825,52.500001,1976,6,1,1283873665,1298387518,0
UMTS,262,3,1107,299843,0,13.349762,52.497177,1404,36,1,1283881107,1299860879,0
UMTS,262,2,776,164997,0,13.349877,52.496338,1313,12,1,1283881107,1298182525,0
UMTS,262,2,776,164993,0,13.350448608398,52.497482299805,1000,2,1,1283881107,1284553208,0
UMTS,262,2,801,82945,0,13.327652,52.524948,1000,5,1,1283928968,1290695098,0
UMTS,262,3,883,161091,0,13.325729,52.521515,1000,2,1,1283928968,1290580538,0
UMTS,262,3,1075,145299,0,13.342614,52.498696,5016,17,1,1283967318,1300710072,0
UMTS,262,2,776,165697,0,13.342067,52.504783,2149,19,1,1283967318,1297774607,0
GSM,262,2,776,1846,0,13.349809,52.497376,1000,103,1,1283967318,1300710809,0
UMTS,262,2,801,211345,0,13.326004,52.516983,1000,5,1,1284125006,1289960267,0
UMTS,262,2,776,165671,0,13.349398,52.497132,1407,51,1,1284139319,1300531515,0
UMTS,262,2,801,165955,0,13.293948,52.521417,1000,7,1,1284475040,1300155341,0
UMTS,262,2,801,222995,0,13.275752,52.528249,5494,5,1,1284475040,1299547144,0
UMTS,262,2,801,66817,0,13.285148,52.524646,6245,9,1,1284475040,1300155341,0
UMTS,262,2,801,86354,0,13.293065,52.521221,1000,14,1,1284475040,1300796207,0
UMTS,262,2,803,67842,0,13.266346,52.530446,4829,4,1,1284475040,1299547144,0
UMTS,262,3,1075,218995,0,13.311445,52.509018,1577,5,1,1284533198,1297735807,0
UMTS,262,2,803,83728,0,13.290939,52.555389,1000,6,1,1284614639,1300066560,0
UMTS,262,2,803,78448,0,13.291122,52.555435,1000,5,1,1284614639,1300066529,0
UMTS,262,2,803,145265,0,13.294601,52.554337,1000,15,1,1284614639,1300066529,0
UMTS,262,2,803,209751,0,13.305325,52.557516,1423,7,1,1284614639,1299857580,0
GSM,262,2,801,835,0,13.326537,52.520344,1090,17,1,1284615389,1298699073,0
GSM,262,2,801,647,0,13.310729,52.517976,1000,13,1,1284649597,1299756686,0
UMTS,262,2,801,231699,0,13.306609,52.516815,2544,13,1,1284649597,1300612987,0
UMTS,262,2,801,66833,0,13.298894,52.524078,7074,11,1,1284649597,1299547144,0
UMTS,262,2,801,66834,0,13.307533,52.518769,1000,12,1,1284649597,1299756471,0
UMTS,262,2,801,165205,0,13.324356,52.519155,2934,32,1,1284649597,1299756431,0
GSM,262,2,803,1047,0,13.297348,52.554169,2050,18,1,1284733557,1300111132,0
GSM,262,2,803,1043,0,13.295728,52.553893,1000,13,1,1284733557,1300111132,0
GSM,262,2,803,1045,0,13.299453,52.554886,1889,15,1,1284733557,1300064519,0
GSM,262,3,883,13139,0,13.295517,52.554245,1000,3,1,1284733557,1286403064,0
UMTS,262,3,883,349315,0,13.296204,52.554474,1000,2,1,1284733557,1286403064,0
UMTS,262,2,803,209747,0,13.295746,52.554016,1000,12,1,1284733557,1300064519,0
UMTS,262,2,803,66113,0,13.29451,52.554337,1000,15,1,1284733557,1300066560,0
GSM,262,2,803,1041,0,13.300186,52.554612,1853,15,1,1284733557,1300066560,0
UMTS,262,3,883,91971,0,13.296890258789,52.553787231445,1000,1,1,1284733557,1284713740,0
GSM,262,3,883,13123,0,13.296204,52.554474,1000,2,1,1284733557,1286403064,0
UMTS,262,3,1139,357731,0,13.295059,52.554245,1000,3,1,1284733557,1299857293,0
UMTS,262,3,883,349331,0,13.296890258789,52.553787231445,1000,1,1,1284733557,1284713740,0
UMTS,262,2,803,209746,0,13.314227,52.55808,1266,8,1,1284733557,1299218330,0
GSM,262,2,803,1907,0,13.304854,52.556443,1487,15,1,1284733557,1300066560,0
UMTS,262,2,801,86341,0,13.296574,52.55347,1125,13,1,1284733557,1300064519,0
UMTS,262,2,801,66163,0,13.298111,52.553177,1025,9,1,1284733557,1299219486,0
GSM,262,3,883,13091,0,13.296204,52.554474,1000,2,1,1284733557,1286403064,0
UMTS,262,2,803,210721,0,13.294144,52.554474,1000,4,1,1284733557,1299857580,0
UMTS,262,2,803,209750,0,13.31694,52.557085,2938,10,1,1284733557,1300064519,0
UMTS,262,3,1139,287587,0,13.298031,52.558137,5434,12,1,1284733557,1300066560,0
GSM,262,2,803,1042,0,13.299466,52.549496,2685,8,1,1284734517,1300064519,0
GSM,262,2,803,1046,0,13.300188,52.546784,3250,10,1,1284734517,1300064519,0
UMTS,262,2,803,209267,0,13.3152,52.558366,1512,6,1,1284734517,1299218075,0
GSM,262,3,1139,13619,0,13.293686,52.554245,1000,3,1,1284734517,1300066560,0
UMTS,262,2,801,86337,0,13.294418,52.554428,1000,15,1,1284734517,1300111132,0
UMTS,262,2,801,66849,0,13.295288,52.554245,1000,6,1,1284734517,1299857578,0
UMTS,262,3,883,274739,0,13.295517,52.553787,1000,2,1,1284734517,1289476282,0
UMTS,262,2,803,164722,0,13.292084,52.554474,1000,2,1,1284734517,1300066560,0
UMTS,262,2,801,66881,0,13.355484,52.513504,1325,3,1,1284736948,1289823855,0
UMTS,262,3,1107,344067,0,13.350815,52.498856,3029,30,1,1284736948,1300710072,0
UMTS,262,2,776,165681,0,13.35434,52.497711,1000,6,1,1284736948,1299906422,0
UMTS,262,3,1107,76163,0,13.350906,52.498856,1000,3,1,1284736948,1288875105,0
UMTS,262,2,801,67734,0,13.35292,52.497757,1000,5,1,1284736948,1297689625,0
GSM,262,3,1107,13939,0,13.355353,52.497679,1000,7,1,1284736948,1299906422,0
UMTS,262,2,801,86326,0,13.331048,52.522384,9108,23,1,1284965511,1299547144,0
UMTS,262,3,1123,394243,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,3,1123,145747,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,2,777,74065,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,2,777,74066,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,3,1123,394131,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,3,1123,145715,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,3,1123,140115,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,2,777,88083,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
GSM,262,2,777,6018,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,3,1123,145731,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
GSM,262,2,777,5715,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,2,777,74067,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
UMTS,262,2,777,231779,0,13.188400268555,52.405471801758,1000,1,1,1285069606,1285049756,0
UMTS,262,3,1123,332115,0,13.187714,52.404099,1000,2,1,1285069606,1285055264,0
GSM,262,3,851,34403,0,13.188400268555,52.405471801758,1000,1,1,1285069606,1285049756,0
GSM,262,3,1123,17411,0,13.188400268555,52.405471801758,1000,1,1,1285069606,1285049756,0
UMTS,262,3,1123,394307,0,13.187026977539,52.402725219727,1000,1,1,1285075098,1285055264,0
UMTS,262,3,1123,264579,0,13.187026977539,52.402725219727,1000,1,1,1285075098,1285055264,0
UMTS,262,2,801,88434,0,13.328476,52.519867,1000,10,1,1285175892,1298699073,0
UMTS,262,2,801,86307,0,13.331909,52.524261,1000,2,1,1285175892,1290695098,0
UMTS,262,2,801,88433,0,13.32573,52.524834,2697,12,1,1285175892,1299219486,0
GSM,262,3,851,17779,0,13.018112182617,52.303848266602,1000,1,1,1285223063,1285203238,0
GSM,262,2,777,10627,0,13.018112182617,52.303848266602,1000,1,1,1285223063,1285203238,0
GSM,262,3,851,17763,0,13.018112182617,52.303848266602,1000,1,1,1285223063,1285203238,0
GSM,262,3,851,17795,0,13.018112182617,52.303848266602,1000,1,1,1285223063,1285203238,0
GSM,262,2,777,10626,0,13.018112182617,52.303848266602,1000,1,1,1285223063,1285203238,0
UMTS,262,3,851,345603,0,13.018112182617,52.303848266602,1000,1,1,1285223063,1285203238,0
UMTS,262,3,851,140547,0,13.018112182617,52.303848266602,1000,1,1,1285223063,1285203238,0
GSM,262,2,896,17776,0,11.053619,52.221451,1000,2,1,1285227684,1299224637,0
UMTS,262,3,1284,149588,0,11.053619,52.221451,1000,2,1,1285227684,1299224637,0
UMTS,262,3,1284,67684,0,11.053619,52.221451,1000,2,1,1285227684,1299224637,0
UMTS,262,3,50,291890,0,11.053619,52.221451,1000,2,1,1285227684,1299224637,0
UMTS,262,2,1299,66130,0,11.053619,52.221451,1000,2,1,1285227684,1299224637,0
UMTS,262,3,50,349273,0,11.052932739258,52.221450805664,1000,1,1,1285227684,1285207842,0
UMTS,262,3,1284,161076,0,11.052932739258,52.221450805664,1000,1,1,1285227684,1285207842,0
GSM,262,3,1874,29218,0,9.8087310791016,52.316207885742,1000,1,1,1285231555,1285211680,0
UMTS,262,3,1874,365849,0,9.8087310791016,52.316207885742,1000,1,1,1285231555,1285211680,0
GSM,262,2,1296,26736,0,9.8087310791016,52.316207885742,1000,1,1,1285231555,1285211680,0
UMTS,262,3,1874,161826,0,9.8087310791016,52.316207885742,1000,1,1,1285231555,1285211680,0
GSM,262,2,1296,26738,0,9.8087310791016,52.316207885742,1000,1,1,1285231555,1285211680,0
